"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Chris Sale",13000,"BOS@OAK 09:35PM ET",32.725,"BOS","OAK",28.69,28.1,25.7545,NA,27.55
"SP","Jacob deGrom",11100,"LAA@NYM 07:10PM ET",18.656,"NYM","LAA",24.59,20.4,21.521,NA,33.55
"SP","Jose Quintana",9700,"CWS@SEA 10:10PM ET",15.05,"CWS","SEA",20.56,17.3,16.7495,NA,28.8
"SP","Alex Wood",9400,"MIA@LAD 10:10PM ET",19.081,"LAD","MIA",23.27,18.6,14.83,NA,23.1
"SP","Luis Severino",8800,"NYY@TB 07:10PM ET",18.986,"NYY","TB",21.88,16.4,17.681,NA,18.45
"SP","Charlie Morton",8700,"CLE@HOU 08:10PM ET",18.725,"HOU","CLE",19.49,17.1,14.18,NA,7.4
"SP","Gio Gonzalez",8600,"WAS@ATL 07:35PM ET",17.569,"WAS","ATL",21.59,15.7,16.012,NA,7.55
"SP","Taijuan Walker",8400,"ARI@SD 10:10PM ET",15.388,"ARI","SD",16.07,17.9,15.606,NA,20.5
"SP","Chris Tillman",8300,"TOR@BAL 07:05PM ET",12.7,"BAL","TOR",19.25,11.9,13.876,NA,10.7
"SP","Matt Moore",8200,"SF@STL 08:15PM ET",11.213,"SF","STL",17.58,14.8,12.775,NA,15.3
"SP","Nate Karns",8000,"KC@MIN 08:10PM ET",15.519,"KC","MIN",18.32,16.2,NA,NA,12.25
"SP","Michael Wacha",7800,"SF@STL 08:15PM ET",17.783,"STL","SF",18.52,16.9,13.203,NA,19.9
"SP","Aaron Sanchez",7600,"TOR@BAL 07:05PM ET",10.863,"TOR","BAL",18.38,13.9,14.997,NA,10.1
"SP","Trevor Bauer",7500,"CLE@HOU 08:10PM ET",13.193,"CLE","HOU",17.6,14.1,14.078,NA,25.15
"SP","Ricky Nolasco",7400,"LAA@NYM 07:10PM ET",14.169,"LAA","NYM",14.06,13.3,14.287,NA,15.9
"SP","Jeremy Hellickson",7100,"PHI@PIT 07:05PM ET",10.456,"PHI","PIT",16.28,12.3,11.341,NA,17.7
"SP","Daniel Norris",7000,"TEX@DET 07:10PM ET",11.2,"DET","TEX",17.22,12.9,13.189,NA,12.75
"SP","Tyler Anderson",6900,"COL@CIN 07:10PM ET",11.088,"COL","CIN",15.73,14.9,14.7,NA,23.3
"SP","Ariel Miranda",6700,"CWS@SEA 10:10PM ET",11.489,"SEA","CWS",17.3,12.1,15.241,NA,28.15
"SP","Hector Santiago",6600,"KC@MIN 08:10PM ET",13.331,"MIN","KC",16.45,13.3,13.794,NA,1.85
"SP","Kendall Graveman",6200,"BOS@OAK 09:35PM ET",12.35,"OAK","BOS",11.98,11.4,11.431,NA,14.1
"SP","RA Dickey",5900,"WAS@ATL 07:35PM ET",10.686,"ATL","WAS",11.43,11,13.008,NA,9.4
"SP","Jered Weaver",5200,"ARI@SD 10:10PM ET",5.969,"SD","ARI",11.25,8.7,12.662,NA,-16.7
"SP","Lisalverto Bonilla",5100,"COL@CIN 07:10PM ET",15.375,"CIN","COL",10.98,15.9,16.25,NA,-1.2
"RP","Trevor Williams",5000,"PHI@PIT 07:05PM ET",4.631,"PIT","PHI",16.46,11.2,11.376,NA,3.15
"SP","Nick Martinez",4800,"TEX@DET 07:10PM ET",8.17,"TEX","DET",9.83,10.4,8.03,NA,19.65
"SP","Justin Nicolino",4600,"MIA@LAD 10:10PM ET",14.9,"MIA","LAD",13.23,9.6,8.61,NA,-0.4
"SP","Erasmo Ramirez",4300,"NYY@TB 07:10PM ET",5.5,"TB","NYY",16.13,10.7,12.164,NA,13.8
