"Jose Altuve_HOU","Cody Bellinger_LAD","George Springer_HOU","Corey Seager_LAD","Carlos Correa_HOU","Michael Conforto_NYM","Chris Taylor_LAD","Yoenis Cespedes_NYM","Josh Reddick_HOU","Yuli Gurriel_HOU","Marwin Gonzalez_HOU","Jay Bruce_NYM","Justin Turner_LAD","Alex Bregman_HOU","Carlos Beltran_HOU","Evan Gattis_HOU","Yasmani Grandal_LAD","Asdrubal Cabrera_NYM","Wilmer Flores_NYM","Justin Upton_DET","Brian McCann_HOU","Jose Reyes_NYM","Robinson Cano_SEA","Adrian Gonzalez_LAD","Chase Utley_LAD","Joc Pederson_LAD","Yasiel Puig_LAD","Ian Kinsler_DET","Norichika Aoki_HOU","Jake Marisnick_HOU","David Wright_NYM","Buster Posey_SF","Kike Hernandez_LAD","Nicholas Castellanos_DET","Derek Fisher_HOU","Nelson Cruz_SEA","Neil Walker_NYM","Ben Gamel_SEA","Miguel Cabrera_DET","Curtis Granderson_NYM","Kyle Seager_SEA","Franklin Gutierrez_LAD","Denard Span_SF","Peter O'Brien_LAD","Austin Barnes_LAD","Jean Segura_SEA","Guillermo Heredia_SEA","Brandon Belt_SF","Victor Martinez_DET","Jose Iglesias_DET","Mikie Mahtook_DET","Travis d'Arnaud_NYM","Mike Zunino_SEA","Logan Forsythe_LAD","Alex Presley_DET","Alex Avila_DET","Trayce Thompson_LAD","Andrew Romine_DET","James McCann_DET","TJ Rivera_NYM","Pablo Sandoval_SF","Brandon Crawford_SF","Andrew Toles_LAD","Joe Panik_SF","Willie Calhoun_LAD","Leonys Martin_SEA","Taylor Motter_SEA","Amed Rosario_NYM","Hunter Pence_SF","Rob Segedin_LAD","Alex Verdugo_LAD","Teoscar Hernandez_HOU","JD Davis_HOU","Mitch Haniger_SEA","Brandon Nimmo_NYM","Andre Ethier_LAD","Nick Hundley_SF","Jarrett Parker_SF","Christian Arroyo_SF","Dixon Machado_DET","JaCoby Jones_DET","Danny Valencia_SEA","Jarrod Dyson_SEA","Danny Espinosa_SEA","Scott Van Slyke_LAD","Gorkys Hernandez_SF","John Hicks_DET","Tyler Collins_DET","Juan Lagares_NYM","Matt Reynolds_NYM","Gavin Cecchini_NYM","Mac Williamson_SF","Kevin Plawecki_NYM","Kelby Tomlinson_SF","Jim Adduci_DET","Colin Moran_HOU","Shawn O'Malley_SEA","Aaron Hill_SF","Kyle Tucker_HOU","Carlos Ruiz_SEA","Boog Powell_SEA","Mike Freeman_LAD","Tuffy Gosewisch_SEA","Justin Ruggiano_SF","Conor Gillaspie_SF","Juan Centeno_HOU","Tony Kemp_HOU","Rene Rivera_NYM","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Michael Morse_SF","Brett Eibner_LAD","Matt den Dekker_DET","Tyler White_HOU","DJ Peterson_SEA","Tyler Smith_SEA","Chris Marrero_SF","Carlos Moncrief_SF","Tim Federowicz_SF","Austin Slater_SF","Miguel Gomez_SF","Ryder Jones_SF","Orlando Calixte_SF","Jae-gyun Hwang_SF"
69.6424908424908,0,4.42396868413129,0,-5.43761569788967,0,0,0,5.42515364354697,-8.30905432595574,6.24863387978142,0,0,11.945524691358,10.7694063926941,0.247755102040816,0,0,0,0,-4.20833333333333,0,0,0,0,0,0,0,17.4976873265495,0.221997300944669,0,0,0,0,8.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,-24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,113.36036036036,0,8.72365445499774,0,0,7.06169994879672,0,0,0,0,0,8.31510204081633,0,0,0,-1.58552631578947,0,0,0,0,0,0,-4.06833333333333,2.87789084181314,-0.279352226720648,22.6745762711864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,0,0,6.6,0,0,0,0,0,0,0,0,9.16410256410256,0,0,-5,0,0,0,0,0,8.27777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0
4.42396868413129,0,87.2053221288515,0,18.6987480438185,0,0,0,6.74881015335801,16.1531468531469,8.30639097744361,0,0,7.96958304853042,1.99040920716113,31.0567375886525,0,0,0,0,-4.19058823529412,0,0,0,0,0,0,0,7.39799154334038,8,0,0,0,0,25.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.72365445499774,0,75.3893296853625,0,0,-4.08211572180012,0,0,0,0,0,2.08983050847458,0,0,0,21.8503496503496,0,0,0,0,0,0,3.24466571834993,3.71301020408163,11.1444444444444,17.1628614916286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154545454545455,0,0,-1.33333333333333,0,0,0,0,0,0,0,0,13.0402405180389,0,0,13.8571428571429,0,0,0,0,0,-0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.35,0,0,0,0,0,0,0,0,0,0,0,0
-5.43761569788967,0,18.6987480438185,0,59.0496592015579,0,0,0,18.6591046581972,15.427527761543,7.04326530612245,0,0,3.0935817805383,6.29960317460317,21.0204872646733,0,0,0,0,-5.5732946298984,0,0,0,0,0,0,0,-0.571428571428571,0.0625,0,0,0,0,25.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,96.2270465852555,0,13.6268115942029,0,0,0,-8.96722990271377,0,0,0,0,0,6.67718715393134,-0.683333333333333,0,0,-4.42760942760943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58914728682171,0,0,-14.4750231267345,0,0,0,0,0,0,0,0,0,0,0,-6.99080459770115,0,0,0,0,0,0,0,32.8484848484849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.31818181818182,-0.333333333333333,-26,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.07560483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.06169994879672,0,-4.08211572180012,0,0,76.7892888498683,0,0,0,0,0,17.2452431289641,0,0,0,-7.8145235892692,0,0,0,0,0,0,3.66959064327485,-5.56587301587302,5.78787878787879,8.23270440251572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377777777777778,0,0,-16.1521739130435,0,0,0,0,0,0,0,0,18.6722222222222,0,0,24.7,0,0,0,0,0,-1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13.6268115942029,0,107.812074829932,0,0,0,-10.76038647343,0,0,0,0,0,30.2429487179487,26.7554347826087,0,0,-2.05507246376812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7428571428571,0,0,20.5788177339901,0,0,0,0,0,0,0,0,0,0,0,52.5080213903743,0,0,0,0,0,0,0,-6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,-8,-1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.42515364354697,0,6.74881015335801,0,18.6591046581972,0,0,0,57.4166666666667,7.23684210526316,10.586493987049,0,0,14.0356643356643,7.8728813559322,8.1,0,0,0,0,-6.44060283687943,0,0,0,0,0,0,0,-4.39313399778516,-1.41176470588235,0,0,0,0,33.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57.5,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.30905432595574,0,16.1531468531469,0,15.427527761543,0,0,0,7.23684210526316,61.0659649122807,-0.895408163265306,0,0,-1.50474898236092,5.26739261947973,12.9457364341085,0,0,0,0,13.4375,0,0,0,0,0,0,0,-6.6724358974359,-4.87701612903226,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.24863387978142,0,8.30639097744361,0,7.04326530612245,0,0,0,10.586493987049,-0.895408163265306,57.6382284382284,0,0,4.68409090909091,20.7959183673469,12.3349928876245,0,0,0,0,0.926829268292683,0,0,0,0,0,0,0,1.77272727272727,-4,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-8.96722990271377,0,-10.76038647343,0,0,0,78.9099875156055,0,0,0,0,0,10.3180327868852,12.9880319148936,0,0,7.85438596491228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0805194805195,0,0,-0.656942559927635,0,0,0,0,0,0,0,0,0,0,0,-12.8669387755102,0,0,0,0,0,0,0,0.159090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.3717948717949,-5.4,40.0833333333333,0,-10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3226381461676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.31510204081633,0,2.08983050847458,0,0,17.2452431289641,0,0,0,0,0,42.1949078138718,0,0,0,2.11170212765957,0,0,0,0,0,0,9.87619047619048,9.75402298850575,3.63066202090592,1.71929824561404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66666666666667,0,0,25.1261904761905,0,0,0,0,0,0,0,0,17.5668449197861,0,0,11.6190476190476,0,0,0,0,0,11.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
11.945524691358,0,7.96958304853042,0,3.0935817805383,0,0,0,14.0356643356643,-1.50474898236092,4.68409090909091,0,0,46.1599179206566,6.42944369063772,5.01772247360483,0,0,0,0,-0.510935143288084,0,0,0,0,0,0,0,1.50454545454545,-7.35873015873016,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-126.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7694063926941,0,1.99040920716113,0,6.29960317460317,0,0,0,7.8728813559322,5.26739261947973,20.7959183673469,0,0,6.42944369063772,49.9389473684211,-7.38067226890756,0,0,0,0,-7.70444033302498,0,0,0,0,0,0,0,-15.9824561403509,5.12068965517241,0,0,0,0,-18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.247755102040816,0,31.0567375886525,0,21.0204872646733,0,0,0,8.1,12.9457364341085,12.3349928876245,0,0,5.01772247360483,-7.38067226890756,55.5471698113208,0,0,0,0,0.447368421052632,0,0,0,0,0,0,0,-0.413793103448276,-3.02,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.58552631578947,0,21.8503496503496,0,0,-7.8145235892692,0,0,0,0,0,2.11170212765957,0,0,0,48.4684104627767,0,0,0,0,0,0,6.75238095238095,-6.48163265306122,3.85714285714286,-1.84821428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,-10.5,0,0,0,0,0,0,0,0,11.2447447447447,0,0,-15.1666666666667,0,0,0,0,0,-2.10457516339869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.67718715393134,0,30.2429487179487,0,0,0,10.3180327868852,0,0,0,0,0,53.0863095238095,13.9538461538462,0,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37980085348506,0,0,14.796768707483,0,0,0,0,0,0,0,0,0,0,0,18.8634615384615,0,0,0,0,0,0,0,18.6030769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,-25.3333333333333,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.683333333333333,0,26.7554347826087,0,0,0,12.9880319148936,0,0,0,0,0,13.9538461538462,48.518431372549,0,0,4.98076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34391534391534,0,0,-0.842780026990553,0,0,0,0,0,0,0,0,0,0,0,13.2507122507123,0,0,0,0,0,0,0,-1.05847953216374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06363636363636,8.83333333333333,-10.8333333333333,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.4437261240082,0,0,0,0,0,0,0,9.31870061457419,0,0,0,0,0,0,0,0,0,0,1.96760563380282,0,0,0,0,0,0,0,0,0,0.914452214452214,7.90062111801242,1.76218487394958,0,0,0,20.1285714285714,5.24976873265495,0,9.18918918918919,10.0331010452962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78571428571429,2.55357142857143,0,0,0,0,0,31.0227272727273,1.58333333333333,0,0,0,0,0,0,27.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.20833333333333,0,-4.19058823529412,0,-5.5732946298984,0,0,0,-6.44060283687943,13.4375,0.926829268292683,0,0,-0.510935143288084,-7.70444033302498,0.447368421052632,0,0,0,0,55.3901639344262,0,0,0,0,0,0,0,-5.46167557932264,17.9095238095238,0,0,0,0,42.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-4.42760942760943,0,-2.05507246376812,0,0,0,7.85438596491228,0,0,0,0,0,3.76,4.98076923076923,0,0,48.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98492907801418,0,0,-1.16122202056866,0,0,0,0,0,0,0,0,0,0,0,10.080866807611,0,0,0,0,0,0,0,5.88461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6923076923077,-5.91666666666667,94.25,0,4.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19981060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.2536251709986,0,0,0,0,0,0,0,0,0,0,0,0,-0.507492507492508,0,13.0245901639344,0,0,8.08518518518519,0,0,0,0,1.5961887477314,11.0247058823529,0,0,0,0,0,-17.7078853046595,0,0,0,0,0,0,0,0,0,0,0,0,3.03205128205128,12.7444831591173,0,0,0,0,0,0,5.84039215686275,0,0,0,0,0,0,0,4.82802665679378,4.26514486391572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7012987012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,0
0,-4.06833333333333,0,3.24466571834993,0,0,3.66959064327485,0,0,0,0,0,9.87619047619048,0,0,0,6.75238095238095,0,0,0,0,0,0,17.9737179487179,5.13756613756614,14.7820512820513,2.06349206349206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,12.1,0,0,0,0,0,0,0,0,0.278947368421053,0,0,0,0,0,0,0,0,0.228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.87789084181314,0,3.71301020408163,0,0,-5.56587301587302,0,0,0,0,0,9.75402298850575,0,0,0,-6.48163265306122,0,0,0,0,0,0,5.13756613756614,50.6436865021771,7.52840909090909,2.77798334875116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1666666666667,0,0,0,0,0,0,0,0,19.2857142857143,0,0,12.8333333333333,0,0,0,0,0,1.06060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.279352226720648,0,11.1444444444444,0,0,5.78787878787879,0,0,0,0,0,3.63066202090592,0,0,0,3.85714285714286,0,0,0,0,0,0,14.7820512820513,7.52840909090909,45.0196078431373,14.2441860465116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,-19.625,0,0,0,0,0,0,0,0,0.571225071225071,0,0,17.5,0,0,0,0,0,-1.37272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.6745762711864,0,17.1628614916286,0,0,8.23270440251572,0,0,0,0,0,1.71929824561404,0,0,0,-1.84821428571429,0,0,0,0,0,0,2.06349206349206,2.77798334875116,14.2441860465116,64.4799382716049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8611111111111,0,0,5.72426470588235,0,0,0,0,0,0,0,0,-6.034262485482,0,0,-3.38095238095238,0,0,0,0,0,-1.43014705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.31870061457419,0,0,0,0,0,0,0,51.7165492957746,0,0,0,0,0,0,0,0,0,0,6.06723163841808,0,0,0,0,0,0,0,0,0,8.87931034482759,-0.058076225045372,-0.341176470588235,0,0,0,-4.64705882352941,17.0464576074332,0,19.4519704433498,20.5789473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24444444444444,-4.66666666666667,0,0,0,0,0,-1.82142857142857,13.0849802371542,0,0,0,0,0,0,28.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.4976873265495,0,7.39799154334038,0,-0.571428571428571,0,0,0,-4.39313399778516,-6.6724358974359,1.77272727272727,0,0,1.50454545454545,-15.9824561403509,-0.413793103448276,0,0,0,0,-5.46167557932264,0,0,0,0,0,0,0,35.3393665158371,12.0222222222222,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.221997300944669,0,8,0,0.0625,0,0,0,-1.41176470588235,-4.87701612903226,-4,0,0,-7.35873015873016,5.12068965517241,-3.02,0,0,0,0,17.9095238095238,0,0,0,0,0,0,0,12.0222222222222,63.2483130904184,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6605935938877,0,0,0,0,0,0,0,0,0,0,8.89292929292929,0,0,0,0,4.47611995557201,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79020979020979,0,9.33674339300938,0,0,0,0,13.6371584699454,0,0,0,0,0,0,0,13.4190476190476,-6.41666666666667,8.03418803418803,0,0,0,0,0,0,2.8469696969697,0,0,0,0,0,2,0,7.13888888888889,0,0,0,7.08181818181818,0,0,0,0,0,4.65151515151515,-27.3,0,0,0,0,0,7.75,0,0,0,0,0,2.8,0,0,39.4105263157895,0,-9.33333333333333,-13.3,3.75
